timestamp,device,account,voltage,motion
2019-10-01T02:18:29.294000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-01T03:18:40.996000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-01T04:18:54.120000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-01T05:19:06.543000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-01T06:19:18.966000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-01T07:19:31.433000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-01T08:19:44.695000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-01T09:19:57.754000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-01T10:20:10.160000+02:00,F46F6,dummy_user_1,2.6,6
2019-10-01T11:20:23.168000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-01T12:20:35.140000+02:00,F46F6,dummy_user_1,2.6,13
2019-10-01T13:20:47.426000+02:00,F46F6,dummy_user_1,2.6,76
2019-10-01T14:21:00.194000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-01T15:21:13.453000+02:00,F46F6,dummy_user_1,2.6,236
2019-10-01T16:21:25.653000+02:00,F46F6,dummy_user_1,2.6,17
2019-10-01T17:21:39.398000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-01T18:21:51.920000+02:00,F46F6,dummy_user_1,2.6,47
2019-10-01T19:22:05.259000+02:00,F46F6,dummy_user_1,2.6,175
2019-10-01T20:22:17.720000+02:00,F46F6,dummy_user_1,2.6,130
2019-10-01T21:22:31.082000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-01T22:22:43.579000+02:00,F46F6,dummy_user_1,2.6,234
2019-10-01T23:22:57.278000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T00:23:09.594000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T01:23:22.610000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T02:23:35.802000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T03:23:48.370000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T04:24:00.209000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T05:24:13.709000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T06:24:26.139000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T07:24:38.312000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T08:24:51.619000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T09:25:04.010000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T10:25:15.957000+02:00,F46F6,dummy_user_1,2.6,6
2019-10-02T11:25:29.465000+02:00,F46F6,dummy_user_1,2.6,181
2019-10-02T12:25:42.422000+02:00,F46F6,dummy_user_1,2.6,16
2019-10-02T13:25:54.971000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-02T14:26:06.836000+02:00,F46F6,dummy_user_1,2.6,209
2019-10-02T15:26:19.825000+02:00,F46F6,dummy_user_1,2.6,157
2019-10-02T16:26:32.844000+02:00,F46F6,dummy_user_1,2.6,2
2019-10-02T17:26:44.997000+02:00,F46F6,dummy_user_1,2.6,185
2019-10-02T18:26:57.567000+02:00,F46F6,dummy_user_1,2.6,230
2019-10-02T19:27:10.664000+02:00,F46F6,dummy_user_1,2.6,68
2019-10-02T20:27:23.702000+02:00,F46F6,dummy_user_1,2.6,127
2019-10-02T21:27:36.947000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-02T22:27:49.280000+02:00,F46F6,dummy_user_1,2.6,142
2019-10-02T23:28:02.875000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T00:28:14.956000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T01:28:27.080000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T02:28:40.944000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T03:28:52.699000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T04:29:05.310000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T05:29:18.505000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T06:29:31.158000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T07:29:43.124000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T08:29:56.835000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T09:30:08.645000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T10:30:21.090000+02:00,F46F6,dummy_user_1,2.6,6
2019-10-03T11:30:34.167000+02:00,F46F6,dummy_user_1,2.6,92
2019-10-03T12:30:46.955000+02:00,F46F6,dummy_user_1,2.6,51
2019-10-03T13:30:58.780000+02:00,F46F6,dummy_user_1,2.6,69
2019-10-03T14:31:11.007000+02:00,F46F6,dummy_user_1,2.6,208
2019-10-03T15:31:22.900000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-03T16:31:35.486000+02:00,F46F6,dummy_user_1,2.6,57
2019-10-03T17:31:47.576000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T18:32:00.817000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-03T19:32:13.479000+02:00,F46F6,dummy_user_1,2.6,79
2019-10-03T20:32:26.876000+02:00,F46F6,dummy_user_1,2.6,162
2019-10-03T21:32:39.057000+02:00,F46F6,dummy_user_1,2.6,238
2019-10-03T22:32:52.191000+02:00,F46F6,dummy_user_1,2.6,95
2019-10-03T23:33:04.726000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T00:33:17.881000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T01:33:29.790000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T02:33:42.142000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T03:33:55.863000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T04:34:07.920000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T05:34:19.793000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T06:34:33.504000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T07:34:45.909000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T08:34:58.126000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T09:35:11.349000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T10:35:24.022000+02:00,F46F6,dummy_user_1,2.6,6
2019-10-04T11:35:37.565000+02:00,F46F6,dummy_user_1,2.6,85
2019-10-04T12:35:50.246000+02:00,F46F6,dummy_user_1,2.6,10
2019-10-04T13:36:01.346000+02:00,F46F6,dummy_user_1,2.6,24
2019-10-04T14:36:13.238000+02:00,F46F6,dummy_user_1,2.6,140
2019-10-04T15:36:25.782000+02:00,F46F6,dummy_user_1,2.6,221
2019-10-04T16:36:38.785000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T17:36:51.310000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T18:37:03.259000+02:00,F46F6,dummy_user_1,2.6,108
2019-10-04T19:37:16.693000+02:00,F46F6,dummy_user_1,2.6,117
2019-10-04T20:37:29.170000+02:00,F46F6,dummy_user_1,2.6,56
2019-10-04T21:37:42.569000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-04T22:37:54.962000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-04T23:38:07.464000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T00:38:20.454000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T01:38:33.173000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T02:38:45.266000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T03:38:58.127000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T04:39:10.689000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T05:39:22.745000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T06:39:36.363000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T07:39:48.568000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T08:40:01.057000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T09:40:13.992000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T10:40:27.552000+02:00,F46F6,dummy_user_1,2.6,6
2019-10-05T11:40:39.909000+02:00,F46F6,dummy_user_1,2.6,171
2019-10-05T12:40:52.731000+02:00,F46F6,dummy_user_1,2.6,7
2019-10-05T13:41:05.507000+02:00,F46F6,dummy_user_1,2.6,6
2019-10-05T14:41:17.603000+02:00,F46F6,dummy_user_1,2.6,155
2019-10-05T15:41:30.350000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-05T16:41:42.493000+02:00,F46F6,dummy_user_1,2.6,235
2019-10-05T17:41:56.356000+02:00,F46F6,dummy_user_1,2.6,146
2019-10-05T18:42:09.015000+02:00,F46F6,dummy_user_1,2.6,13
2019-10-05T19:42:21.395000+02:00,F46F6,dummy_user_1,2.6,78
2019-10-05T20:42:34.498000+02:00,F46F6,dummy_user_1,2.6,50
2019-10-05T21:42:47.071000+02:00,F46F6,dummy_user_1,2.6,216
2019-10-05T22:42:59.487000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-05T23:43:12.725000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T00:43:24.676000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T01:43:36.841000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T02:43:50.203000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T03:44:02.654000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T04:44:15.086000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T05:44:29.910000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T06:44:40.413000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T07:44:54.346000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T08:45:07.015000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T09:45:19.559000+02:00,F46F6,dummy_user_1,2.6,49
2019-10-06T10:45:31.856000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T11:45:44.724000+02:00,F46F6,dummy_user_1,2.6,169
2019-10-06T12:45:57.221000+02:00,F46F6,dummy_user_1,2.6,68
2019-10-06T13:46:09.813000+02:00,F46F6,dummy_user_1,2.6,74
2019-10-06T14:46:22.886000+02:00,F46F6,dummy_user_1,2.6,100
2019-10-06T15:46:35.380000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-06T16:46:47.343000+02:00,F46F6,dummy_user_1,2.6,157
2019-10-06T17:47:00.184000+02:00,F46F6,dummy_user_1,2.6,60
2019-10-06T18:47:13.237000+02:00,F46F6,dummy_user_1,2.6,81
2019-10-06T19:47:26.359000+02:00,F46F6,dummy_user_1,2.6,35
2019-10-06T20:47:38.955000+02:00,F46F6,dummy_user_1,2.6,33
2019-10-06T21:47:51.345000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-06T22:48:04.329000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-06T23:48:16.846000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T00:48:30.316000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T01:48:42.260000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T02:48:54.465000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T03:49:07.805000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T04:49:21.121000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T05:49:33.556000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T06:49:47.068000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T07:49:59.989000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T08:50:12.319000+02:00,F46F6,dummy_user_1,2.6,2
2019-10-07T09:50:25.681000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T10:50:38.467000+02:00,F46F6,dummy_user_1,2.6,7
2019-10-07T11:50:51.142000+02:00,F46F6,dummy_user_1,2.6,111
2019-10-07T12:51:03.592000+02:00,F46F6,dummy_user_1,2.6,68
2019-10-07T13:51:16.493000+02:00,F46F6,dummy_user_1,2.6,81
2019-10-07T14:51:29.425000+02:00,F46F6,dummy_user_1,2.6,255
2019-10-07T15:51:42.735000+02:00,F46F6,dummy_user_1,2.6,105
2019-10-07T16:51:56.276000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T17:52:08.177000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T18:52:20.155000+02:00,F46F6,dummy_user_1,2.6,33
2019-10-07T19:52:33.507000+02:00,F46F6,dummy_user_1,2.6,95
2019-10-07T20:52:45.761000+02:00,F46F6,dummy_user_1,2.6,51
2019-10-07T21:52:58.296000+02:00,F46F6,dummy_user_1,2.6,206
2019-10-07T22:53:11.078000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-07T23:53:23.564000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T00:53:35.662000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T01:53:49.204000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T02:54:01.268000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T03:54:13.485000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T04:54:26.796000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T05:54:39.343000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T06:54:52.058000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T07:55:05.013000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T08:55:17.056000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T09:55:29.641000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T10:55:42.281000+02:00,F46F6,dummy_user_1,2.6,8
2019-10-08T11:55:56.577000+02:00,F46F6,dummy_user_1,2.6,126
2019-10-08T12:56:07.603000+02:00,F46F6,dummy_user_1,2.6,99
2019-10-08T13:56:20.588000+02:00,F46F6,dummy_user_1,2.6,97
2019-10-08T14:56:33.692000+02:00,F46F6,dummy_user_1,2.6,209
2019-10-08T15:56:46.236000+02:00,F46F6,dummy_user_1,2.6,59
2019-10-08T16:56:59.467000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T17:57:11.744000+02:00,F46F6,dummy_user_1,2.6,11
2019-10-08T18:57:24.855000+02:00,F46F6,dummy_user_1,2.6,59
2019-10-08T19:57:36.584000+02:00,F46F6,dummy_user_1,2.6,73
2019-10-08T20:57:49.044000+02:00,F46F6,dummy_user_1,2.6,113
2019-10-08T21:58:02.738000+02:00,F46F6,dummy_user_1,2.6,235
2019-10-08T22:58:13.737000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-08T23:58:27.122000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-09T00:58:39.370000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-09T01:58:51.921000+02:00,F46F6,dummy_user_1,2.6,0
2019-10-09T03:00:05.168000+02:00,F46F6,dummy_user_1,2.6,0
2019-07-31T05:37:49.766000+02:00,F4641,dummy_user_3,2.9,0
2019-07-31T06:38:02.040000+02:00,F4641,dummy_user_3,2.9,0
2019-07-31T07:38:18.587000+02:00,F4641,dummy_user_3,2.9,0
2019-07-31T08:38:28.328000+02:00,F4641,dummy_user_3,2.9,0
2019-07-31T09:38:40.018000+02:00,F4641,dummy_user_3,2.9,48
2019-07-31T10:38:53.425000+02:00,F4641,dummy_user_3,2.9,103
2019-07-31T11:39:06.106000+02:00,F4641,dummy_user_3,2.9,52
2019-07-31T12:39:18.665000+02:00,F4641,dummy_user_3,2.9,77
2019-07-31T13:05:27.374000+02:00,F4641,dummy_user_3,2.9,28
2019-07-31T13:46:41.505000+02:00,F4641,dummy_user_3,2.9,37
2019-07-31T14:46:54.280000+02:00,F4641,dummy_user_3,2.9,53
2019-07-31T15:47:07.614000+02:00,F4641,dummy_user_3,2.9,79
2019-07-31T16:21:50.101000+02:00,F4641,dummy_user_3,2.9,53
2019-07-31T17:22:03.611000+02:00,F4641,dummy_user_3,2.9,2
2019-07-31T17:58:39.135000+02:00,F4641,dummy_user_3,2.9,73
2019-07-31T18:47:33.910000+02:00,F4641,dummy_user_3,2.9,56
2019-07-31T19:23:09.165000+02:00,F4641,dummy_user_3,2.9,63
2019-07-31T20:23:20.891000+02:00,F4641,dummy_user_3,2.9,37
2019-07-31T21:05:31.762000+02:00,F4641,dummy_user_3,2.9,139
2019-07-31T21:45:56.438000+02:00,F4641,dummy_user_3,2.9,2
2019-07-31T22:19:25.185000+02:00,F4641,dummy_user_3,2.9,0
2019-07-31T22:52:14.257000+02:00,F4641,dummy_user_3,2.9,0
2019-07-31T23:52:26.810000+02:00,F4641,dummy_user_3,2.9,75
2019-08-01T00:52:39.459000+02:00,F4641,dummy_user_3,2.9,39
2019-08-01T01:52:52.180000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T02:53:04.538000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T03:53:19.946000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T04:53:30.866000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T05:53:42.619000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T06:53:56.417000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T07:54:09.027000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T08:54:21.240000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T09:54:34.568000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T10:54:47.128000+02:00,F4641,dummy_user_3,2.9,53
2019-08-01T11:55:00.144000+02:00,F4641,dummy_user_3,2.9,81
2019-08-01T12:55:12.290000+02:00,F4641,dummy_user_3,2.9,109
2019-08-01T13:55:24.833000+02:00,F4641,dummy_user_3,2.9,255
2019-08-01T14:32:42.824000+02:00,F4641,dummy_user_3,2.9,59
2019-08-01T15:20:27.769000+02:00,F4641,dummy_user_3,2.9,142
2019-08-01T15:53:07.329000+02:00,F4641,dummy_user_3,2.9,45
2019-08-01T16:33:04.524000+02:00,F4641,dummy_user_3,2.9,0
2019-08-01T17:33:17.530000+02:00,F4641,dummy_user_3,2.9,4
2019-08-01T18:33:30.246000+02:00,F4641,dummy_user_3,2.9,77
2019-08-01T18:39:36.840000+02:00,F4641,dummy_user_3,2.9,11
2019-08-01T19:39:49.850000+02:00,F4641,dummy_user_3,2.9,145
2019-08-01T19:44:22.752000+02:00,F4641,dummy_user_3,2.9,3
2019-08-01T20:18:20.716000+02:00,F4641,dummy_user_3,2.9,195
2019-08-01T21:18:34.049000+02:00,F4641,dummy_user_3,2.9,138
2019-08-01T21:20:57.461000+02:00,F4641,dummy_user_3,2.9,2
2019-08-01T22:21:10.798000+02:00,F4641,dummy_user_3,2.9,214
2019-08-01T23:21:23.350000+02:00,F4641,dummy_user_3,2.9,14
2019-08-02T00:21:35.956000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T01:21:49.324000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T02:22:02.653000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T03:22:14.860000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T04:22:28.226000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T05:22:40.756000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T06:22:53.515000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T07:23:06.390000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T08:23:18.562000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T09:15:29.489000+02:00,F4641,dummy_user_3,2.9,22
2019-08-02T09:57:31.747000+02:00,F4641,dummy_user_3,2.9,2
2019-08-02T10:37:19.430000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T11:37:31.932000+02:00,F4641,dummy_user_3,2.9,4
2019-08-02T12:37:45.288000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T13:37:57.822000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T14:38:10.451000+02:00,F4641,dummy_user_3,2.9,1
2019-08-02T14:46:43.722000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T15:20:16.388000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T16:20:29.121000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T17:20:42.233000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T18:20:55.674000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T18:30:16.527000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T19:22:54.647000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T20:23:07.728000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T20:36:32.126000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T21:36:45.107000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T21:55:07.902000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T22:28:44.447000+02:00,F4641,dummy_user_3,2.9,0
2019-08-02T23:01:25.158000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T00:01:37.870000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T00:24:50.180000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T01:25:02.855000+02:00,F4641,dummy_user_3,2.9,5
2019-08-03T02:25:15.323000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T03:25:27.684000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T04:25:41.045000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T05:25:53.427000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T06:26:06.797000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T07:26:19.667000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T08:26:31.886000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T09:26:45.006000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T09:41:31.118000+02:00,F4641,dummy_user_3,2.9,5
2019-08-03T10:41:44.074000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T11:05:45.228000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T12:05:58.808000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T13:06:11.570000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T14:06:24.889000+02:00,F4641,dummy_user_3,2.9,5
2019-08-03T14:29:07.270000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T15:29:22.413000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T15:34:04.009000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T16:20:30.806000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T16:55:17.541000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T17:29:51.947000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T18:30:04.565000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T19:30:18.475000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T20:30:29.821000+02:00,F4641,dummy_user_3,2.9,13
2019-08-03T21:05:25.206000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T21:38:55.156000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T22:11:52.224000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T22:45:53.430000+02:00,F4641,dummy_user_3,2.9,0
2019-08-03T23:46:05.631000+02:00,F4641,dummy_user_3,2.9,1
2019-08-04T00:17:39.081000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T00:56:54.158000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T01:57:06.591000+02:00,F4641,dummy_user_3,2.9,2
2019-08-04T02:57:19.253000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T03:57:32.241000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T04:57:44.765000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T05:57:57.853000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T06:58:11.136000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T07:58:23.549000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T08:58:37.038000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T09:58:49.732000+02:00,F4641,dummy_user_3,2.9,3
2019-08-04T10:14:04.149000+02:00,F4641,dummy_user_3,2.9,5
2019-08-04T11:14:16.792000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T12:14:29.663000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T13:14:43.128000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T14:14:55.637000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T15:15:08.966000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T16:15:21.325000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T17:05:59.719000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T18:06:13.242000+02:00,F4641,dummy_user_3,2.9,46
2019-08-04T19:06:25.487000+02:00,F4641,dummy_user_3,2.9,8
2019-08-04T20:06:38.342000+02:00,F4641,dummy_user_3,2.9,8
2019-08-04T21:06:50.391000+02:00,F4641,dummy_user_3,2.9,11
2019-08-04T21:55:37.931000+02:00,F4641,dummy_user_3,2.9,1
2019-08-04T22:51:57.335000+02:00,F4641,dummy_user_3,2.9,0
2019-08-04T23:34:21.780000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T00:09:33.344000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T01:09:46.325000+02:00,F4641,dummy_user_3,2.9,2
2019-08-05T02:09:59.677000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T03:10:12.239000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T04:10:24.441000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T05:10:37.763000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T06:10:50.135000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T07:11:02.529000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T08:11:16.161000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T09:11:28.344000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T10:11:41.847000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T11:11:54.628000+02:00,F4641,dummy_user_3,2.9,1
2019-08-05T12:12:07.429000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T13:12:19.658000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T14:12:31.763000+02:00,F4641,dummy_user_3,2.9,8
2019-08-05T14:15:47.504000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T14:55:12.757000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T15:55:24.930000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T16:55:37.500000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T17:19:26.115000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T18:04:59.259000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T19:05:11.732000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T19:40:27.550000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T20:33:28.367000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T21:33:41.411000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T21:50:15.937000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T22:24:58.522000+02:00,F4641,dummy_user_3,2.9,0
2019-08-05T23:18:33.912000+02:00,F4641,dummy_user_3,2.9,0
2019-08-06T00:18:46.565000+02:00,F4641,dummy_user_3,2.9,3
2019-08-06T01:18:59.711000+02:00,F4641,dummy_user_3,2.9,0
2019-08-06T02:19:12.238000+02:00,F4641,dummy_user_3,2.9,0
2019-08-06T03:19:24.329000+02:00,F4641,dummy_user_3,2.9,0
